date,country,position,streams,track_id,artists,artist_genres,duration,explicit,name,streams_agg
16-07-2015,Germany,190,35992,6InLGlOgz6ldVINnUE2Hhp,"['Empire Cast', 'Yazz', 'Serayah']","['post-teen pop', 'pop r&b', 'urban contemporary', 'r&b']",272146,True,Drip Drop (feat. Yazz & Serayah),116945
21-05-2020,Iceland,72,8850,6IoSeAikbv90qj8L4Ps9NO,"['ClubDub', 'Ra:tio']","['icelandic hip hop', 'icelandic electronic', 'icelandic pop']",85250,False,Ég Myndi,8850
28-03-2019,Hong Kong,144,21780,6IpW82WcVzck9qyH5Nar7O,['Jinny Ng'],['cantopop'],213990,False,"暗中愛我 - 劇集 ""福爾摩師奶"" 主題曲",86555
02-11-2014,Lithuania,102,2468,6IrDJ34HekKeUZKoAGHatt,['Ten Hands'],[],55636,False,Tabajaras Sound,8072
05-11-2015,Netherlands,145,63306,6IrO5yHNBiH08N5sIQY7GT,"['Armin van Buuren', 'Eric Vloeimans']","['progressive house', 'dutch trance', 'edm', 'trance', 'dutch jazz', 'pop dance', 'jazz brass']",456693,False,Embrace (feat. Eric Vloeimans),63306
21-07-2022,Viet Nam,168,44755,6IrjIvxxqZuidkENjW72Q5,"['Hoàng Dũng', 'GREY D']","['v-pop', 'vietnamese singer-songwriter']",226000,False,tình em là đại dương,206122
05-11-2015,Türkiye,70,22467,6IsIzjHLZuC386jOJmsdry,"['Gülben Ergen', 'Bora Duran']","['turkish pop', 'deep turkish pop', 'arabesk']",238898,False,Kalbimi Koydum,189044
28-06-2018,Hungary,167,9922,6ItU1UeYWhTAOg0AN7iJtV,['Years & Years'],"['pop dance', 'edm', 'pop', 'tropical house', 'dance pop', 'electropop', 'gauze pop']",242320,False,Palo Santo,15521
02-04-2020,Chile,197,140827,6IuSgPEMZCYtsfLAAGO5Ch,"['Nio Garcia', 'Darell']","['latin hip hop', 'reggaeton', 'trap latino', 'reggaeton flow']",207610,True,Llamé Pa' Verte,279611
23-03-2023,Poland,33,473695,6IvxOx1K9mUKmtQCoo2QGx,"['Paluch', 'Słoń', 'Worek']","['rap motywacja', 'polish hip hop', 'polish trap']",160421,True,Jedna Nić,1176239
15-03-2018,Denmark,98,85485,6IyLdArH4ITY3uWcxyaQM0,"['Lord Siva', 'Unge Ferrari']","['danish pop', 'norwegian indie', 'norwegian pop rap', 'norwegian pop', 'scandinavian r&b', 'danish hip hop']",197983,False,Elegant (feat. Unge Ferrari),144284
01-12-2016,Netherlands,74,224132,6IziItlMuSIuVEeKIWDbSK,"['Ali B', 'Ronnie Flex']","['dutch hip hop', 'dutch rap pop', 'dutch pop']",201189,True,Dat Is Money (feat. Ronnie Flex),4843243
12-01-2017,United Kingdom,175,242044,6J0xeqjdpsUH0W1YBCmD1L,['You Me At Six'],"['rock', 'modern rock', 'pop punk', 'modern alternative rock']",271306,False,Take on the World,242044
28-05-2015,Italy,197,14389,6J10rOtl5kLRzvNqlIoUPr,['Guè'],['italian hip hop'],229213,True,Squalo,249600
25-01-2015,Sweden,148,102601,6J15jdfupYQUgE5ElAjK2U,['Molly Sandén'],"['swedish idol pop', 'swedish pop']",200226,False,Phoenix,860986
05-01-2023,Pakistan,120,27414,6J3Ak1EFUSEjUIC2hASYOq,['Kaifi Khalil'],['balochi pop'],248602,False,Tauseep X Urdu Mashup,643722
06-08-2015,Estonia,69,3542,6J5eMiOvTSCY0Zie5FqnEb,['DJ SmithsEST'],[],260867,False,Dama - Lama,35508
12-05-2016,Chile,195,35907,6J5mJPOs8EGCyjljxeLYx5,"['Ñejo', 'Gotay ""El Autentiko""', 'Anuel AA', 'Yomo', 'Pusho', 'Almighty', 'D.OZi', 'Jamby El Favo']","['reggaeton', 'reggaeton flow', 'perreo', 'trap latino', 'trap boricua', 'latin hip hop']",485729,True,"Esta Cabron (Remix) [feat. Anuel Aa, Yomo, Pusho, Almighty, D.Ozi & Jamby ""El Favo""]",155788
12-01-2023,Finland,48,111233,6J7Jq5mLu4CEWGFJCSswto,['Sexmane'],['finnish hip hop'],105262,False,Intro,164374
14-10-2021,Egypt,130,15016,6J7hJA1e47oF57GFe79zv2,['Mohamed Hamaki'],"['arab pop', 'egyptian pop']",218146,False,Ya Naseem,15016
17-03-2022,Türkiye,187,276219,6JDP3yy9Ksoq9c0jiqMyvD,['Melek Mosso'],['turkish alt pop'],234800,False,Yıllar Affetmez - Saygı Albümü: Bergen,6186262
21-12-2014,Lithuania,148,1480,6JDzk4Ai9jso0AeUxnQLua,['Tie Geresni'],['lithuanian hip hop'],134974,False,Obagė Velniu,1480
25-06-2020,Italy,161,328733,6JEBbNP8pvlMw5L3M0a5zd,['Nicola Siciliano'],"['italian hip hop', 'rap napoletano']",236400,False,MVMA,3882117
01-07-2021,Russian Federation,155,93066,6JL8b9uh91g7buYeXR6Nba,"['SEEMEE', 'MAYOT']","['russian hip hop', 'russian trap', 'russian drill']",138857,True,МИКРО [prod. by DooMee],93066
27-12-2018,Sweden,47,453306,6JQ9jd8LI0XbWIyvZK2h9h,['Bailey Jehl'],['acoustic chill'],187960,False,Christmas Lights,960426
02-02-2023,Romania,14,100220,6JQt3qfbwSFlDantKaCkix,['AlbertNbn'],['romanian trap'],158350,True,PDH,745223
06-09-2018,,153,4471816,6JQvHMSaR8flFsN53ypOfP,['Lil Mosey'],"['vapor trap', 'melodic rap', 'rap conscient', 'trap', 'rap']",165000,True,Noticed,406141188
12-05-2016,,10,16705601,6JV2JOEocMgcZxYSZelKcc,['Justin Timberlake'],"['dance pop', 'pop']",236001,False,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",1376792186
22-02-2018,Bulgaria,189,2091,6JWmVwukzcPrC5xT6PgGQw,['Iskrata'],['bulgarian pop'],226812,False,Помня,2091
26-10-2014,Portugal,99,11109,6JXJRVAzfEQ59Fh88tFg3K,"['Regula', 'Blaya']","['portuguese pop', 'hip hop tuga']",181333,False,Mêmo a Veres,181814
28-04-2016,,113,2687905,6Jb3dtc7aHeh6z4u2KUt0H,"['Kygo', 'James Vincent McMorrow']","['tropical house', 'edm', 'pop dance', 'irish singer-songwriter', 'pop', 'indie folk']",212102,False,I'm in Love (feat. James Vincent McMorrow),10887289
20-05-2021,Netherlands,122,209031,6Jc5bKaiEWfus0Hcd1WROK,"['CHO', 'Idaly']","['dutch pop', 'dutch hip hop', 'dutch rap pop']",238742,True,Intern,209031
26-01-2017,Latvia,181,2513,6JdfszI6Rdq6oxumbESi7J,['Miks Galvanovskis'],[],167184,False,Runaway,2513
04-03-2021,"Korea, Republic of",52,11789,6JeleVHUHrdvgiFESE33ZU,['ASH ISLAND'],['k-rap'],180423,False,MELODY,1661032
25-04-2019,Malaysia,49,99306,6JgWlZevrjV6nr6NiNf5Ji,['Naim Daniel'],"['malaysian pop', 'malay rap']",221067,False,Sumpah,11075008
28-04-2022,,174,5474564,6Jkm5kUldvIqxzI1Pa7nXH,['Leah Kate'],"['pop', 'alt z', 'uk pop']",157138,True,10 Things I Hate About You,89981924
08-11-2018,France,107,349030,6JoCTXm1qUt4QHP28SMzdQ,['Gringe'],"['rap conscient', 'french hip hop']",209124,False,Konnichiwa,349030
03-12-2020,Norway,141,109493,6JoYbiPfD5UUE4vlTqy1BS,['Helene Bøksle'],"['norwegian pop', 'barnemusikk', 'classic norwegian pop']",239912,False,Tenn Lys,948368
11-04-2019,Portugal,178,28224,6Jph3lq3V6hiKoQrB7YEw2,"['LON3R JOHNY', 'Fínix MG']","['trap tuga', 'hip hop tuga', 'drill tuga']",192750,False,Death Note,1513600
12-04-2018,Argentina,83,188201,6JpjnU0v7J3r7iHcWxLo6P,"['TINI', 'KAROL G']","['reggaeton colombiano', 'pop argentino', 'reggaeton', 'latin pop']",204066,False,Princesa,6196495
02-01-2020,Dominican Republic,173,11380,6JqfAWXo2rPNSWy9SDm9i3,['Los Solteroski'],[],200057,False,Solteroski,47901
